,id,symbol,period,interval,start_at,open_time,open,high,low,close,SMA240,SMA60,SMA20,SMA5,TEMA5,currentTEMASMADiff,previousTEMASMADiff
127,11822952,BTCUSDT,1,1,1631061180,1631061180,47018.5,47018.5,46913.5,46914.0,46664.604166666664,46759.34166666667,46763.75,46932.7,46956.48384193032,-23.783841930322524,-88.7132281732629
128,11822988,BTCUSDT,1,1,1631061240,1631061240,46914.0,47063.5,46885.0,47063.5,46666.06458333333,46761.10833333333,46783.45,46972.3,47034.6176048874,-62.31760488739383,-23.783841930322524
129,11823004,BTCUSDT,1,1,1631061300,1631061300,47063.5,47081.0,47030.0,47050.0,46667.520833333336,46763.90833333333,46798.5,46999.5,47056.216228881975,-56.71622888197453,-62.31760488739383
130,11823063,BTCUSDT,1,1,1631061360,1631061360,47050.0,47050.0,46942.5,46962.0,46668.652083333334,46765.775,46815.175,47001.6,46999.30790070828,2.2920992917206604,-56.71622888197453
131,11823111,BTCUSDT,1,1,1631061420,1631061420,46962.0,46999.5,46939.0,46940.0,46669.81041666667,46767.85833333333,46832.275,46985.9,46956.14011991091,29.759880089091894,2.2920992917206604
132,11823139,BTCUSDT,1,1,1631061480,1631061480,46940.0,46940.5,46925.5,46926.0,46671.06458333333,46770.441666666666,46847.875,46988.3,46927.563402990636,60.73659700936696,29.759880089091894
133,11823180,BTCUSDT,1,1,1631061540,1631061540,46926.0,46950.0,46925.5,46929.0,46672.96875,46772.95,46865.775,46961.4,46918.99417223583,42.40582776417432,60.73659700936696
134,11823211,BTCUSDT,1,1,1631061600,1631061600,46929.0,46929.5,46920.0,46920.0,46675.00208333333,46777.05,46881.0,46935.4,46911.27865749481,24.121342505190114,42.40582776417432
135,11823263,BTCUSDT,1,1,1631061660,1631061660,46920.0,46945.0,46920.0,46945.0,46676.82916666667,46780.98333333333,46894.575,46932.0,46927.732019561285,4.267980438715313,24.121342505190114
136,11823293,BTCUSDT,1,1,1631061720,1631061720,46945.0,46975.5,46944.5,46975.0,46678.822916666664,46785.53333333333,46907.025,46939.0,46957.72039868082,-18.720398680823564,4.267980438715313
137,11823329,BTCUSDT,1,1,1631061780,1631061780,46975.0,47039.5,46975.0,47000.0,46681.129166666666,46790.05,46919.875,46953.8,46988.84363275993,-35.04363275992364,-18.720398680823564
138,11823362,BTCUSDT,1,1,1631061840,1631061840,47000.0,47058.5,47000.0,47023.0,46683.81458333333,46793.15833333333,46932.325,46972.6,47017.72140640801,-45.12140640801226,-35.04363275992364
139,11823420,BTCUSDT,1,1,1631061900,1631061900,47023.0,47033.5,47016.0,47026.0,46686.666666666664,46798.066666666666,46945.375,46993.8,47030.53142059707,-36.73142059706879,-45.12140640801226
140,11823488,BTCUSDT,1,1,1631061960,1631061960,47026.0,47026.5,47013.5,47014.5,46689.427083333336,46801.975,46955.275,47007.7,47025.66574606049,-17.965746060493984,-36.73142059706879
141,11823513,BTCUSDT,1,1,1631062020,1631062020,47014.5,47020.0,46975.5,46989.0,46692.18958333333,46806.55,46963.825,47010.5,47003.57742211243,6.922577887569787,-17.965746060493984
142,11823548,BTCUSDT,1,1,1631062080,1631062080,46989.0,46989.5,46971.5,46971.5,46694.9,46809.23333333333,46969.9,47004.8,46980.59130743225,24.208692567750404,6.922577887569787
143,11823589,BTCUSDT,1,1,1631062140,1631062140,46971.5,47023.5,46971.5,47000.5,46697.425,46811.675,46976.65,47000.3,46991.14701384365,9.152986156354018,24.208692567750404
144,11823630,BTCUSDT,1,1,1631062200,1631062200,47000.5,47013.0,47000.0,47012.5,46699.38125,46811.958333333336,46981.575,46997.6,47004.80633544051,-7.206335440510884,9.152986156354018
145,11823682,BTCUSDT,1,1,1631062260,1631062260,47012.5,47013.5,47000.0,47013.5,46701.26875,46815.083333333336,46984.675,46997.4,47011.49926203244,-14.099262032439583,-7.206335440510884
146,11823715,BTCUSDT,1,1,1631062320,1631062320,47013.5,47015.0,47003.0,47014.5,46701.6625,46818.7,46984.475,47002.5,47014.72622906084,-12.226229060841433,-14.099262032439583
147,11823737,BTCUSDT,1,1,1631062380,1631062380,47014.5,47015.0,47014.5,47015.0,46702.22708333333,46821.475,46989.525,47011.2,47015.988652579275,-4.788652579278278,-12.226229060841433
148,11823765,BTCUSDT,1,1,1631062440,1631062440,47015.0,47115.5,47014.5,47088.0,46703.28958333333,46827.083333333336,46990.75,47028.7,47067.45322553148,-38.753225531479984,-4.788652579278278
149,11823828,BTCUSDT,1,1,1631062500,1631062500,47088.0,47096.5,47021.5,47033.0,46704.60833333333,46831.3,46989.9,47032.8,47050.06268586419,-17.262685864188825,-38.753225531479984
150,11823858,BTCUSDT,1,1,1631062560,1631062560,47033.0,47058.0,47033.0,47058.0,46705.64166666667,46836.71666666667,46994.7,47041.7,47058.18437548768,-16.48437548768561,-17.262685864188825
151,11823904,BTCUSDT,1,1,1631062620,1631062620,47058.0,47058.5,47042.5,47042.5,46706.425,46840.76666666667,46999.825,47047.3,47049.73427368428,-2.4342736842736485,-16.48437548768561
152,11823940,BTCUSDT,1,1,1631062680,1631062680,47042.5,47042.5,47025.5,47027.0,46707.52291666667,46844.96666666667,47004.875,47049.7,47034.2783240114,15.42167598859669,-2.4342736842736485
153,11823960,BTCUSDT,1,1,1631062740,1631062740,47027.0,47039.5,47027.0,47032.0,46708.52916666667,46848.175,47010.025,47038.5,47030.89150547717,7.6084945228285505,15.42167598859669
154,11824043,BTCUSDT,1,1,1631062800,1631062800,47032.0,47060.0,47031.5,47059.5,46709.27916666667,46851.041666666664,47017.0,47043.8,47049.12947484562,-5.329474845617369,7.6084945228285505
155,11824126,BTCUSDT,1,1,1631062860,1631062860,47059.5,47060.0,47028.0,47028.0,46709.76458333333,46855.7,47021.15,47037.8,47035.041630984255,2.7583690157480305,-5.329474845617369
156,11824163,BTCUSDT,1,1,1631062920,1631062920,47028.0,47028.5,46971.0,46972.5,46710.089583333334,46858.53333333333,47021.025,47023.8,46989.71181564911,34.088184350890515,2.7583690157480305
157,11824190,BTCUSDT,1,1,1631062980,1631062980,46972.5,46972.5,46910.0,46910.0,46710.23333333333,46861.28333333333,47016.525,47000.4,46926.92500475495,73.4749952450511,34.088184350890515
158,11824233,BTCUSDT,1,1,1631063040,1631063040,46910.0,46910.5,46906.5,46907.0,46710.275,46865.34166666667,47010.725,46975.4,46900.28362745457,75.11637254543166,73.4749952450511
159,11824276,BTCUSDT,1,1,1631063100,1631063100,46907.0,46936.5,46880.0,46880.0,46710.37708333333,46869.00833333333,47003.425,46939.5,46873.84111987259,65.65888012741198,75.11637254543166
160,11824325,BTCUSDT,1,1,1631063160,1631063160,46880.0,46901.0,46827.0,46837.5,46710.604166666664,46873.14166666667,46994.575,46901.4,46836.633700844315,64.76629915568628,65.65888012741198
161,11824362,BTCUSDT,1,1,1631063220,1631063220,46837.5,46878.5,46837.5,46854.0,46711.0,46879.84166666667,46987.825,46877.7,46836.415131474634,41.28486852536298,64.76629915568628
162,11824384,BTCUSDT,1,1,1631063280,1631063280,46854.0,46866.5,46832.5,46833.0,46711.31041666667,46885.50833333333,46980.9,46862.3,46825.75306771175,36.54693228825636,41.28486852536298
163,11824429,BTCUSDT,1,1,1631063340,1631063340,46833.0,46864.0,46832.5,46837.5,46711.76875,46890.725,46972.75,46848.4,46827.52927889262,20.870721107377904,36.54693228825636
164,11824473,BTCUSDT,1,1,1631063400,1631063400,46837.5,46838.0,46773.0,46773.5,46712.14166666667,46892.308333333334,46960.8,46827.1,46785.86265460656,41.2373453934415,20.870721107377904
165,11824513,BTCUSDT,1,1,1631063460,1631063460,46773.5,46796.5,46773.5,46780.0,46712.325,46893.1,46949.125,46815.6,46774.68717964122,40.91282035877521,41.2373453934415
166,11824557,BTCUSDT,1,1,1631063520,1631063520,46780.0,46812.0,46778.0,46782.5,46712.5625,46891.875,46937.525,46801.3,46774.51060614558,26.789393854422087,40.91282035877521
167,11824589,BTCUSDT,1,1,1631063580,1631063580,46782.5,46800.0,46782.5,46782.5,46712.90625,46893.058333333334,46925.9,46791.2,46776.82353709739,14.376462902604544,26.789393854422087
168,11824614,BTCUSDT,1,1,1631063640,1631063640,46782.5,46788.0,46756.0,46770.5,46713.50625,46894.74166666667,46910.025,46777.8,46771.04024515364,6.759754846360011,14.376462902604544
169,11824676,BTCUSDT,1,1,1631063700,1631063700,46770.5,46845.0,46755.0,46808.0,46714.527083333334,46895.725,46898.775,46784.7,46796.05965747982,-11.35965747982118,6.759754846360011
170,11824740,BTCUSDT,1,1,1631063760,1631063760,46808.0,46808.0,46788.0,46788.0,46715.71041666667,46898.38333333333,46885.275,46786.3,46793.420776857725,-7.120776857722376,-11.35965747982118
171,11824756,BTCUSDT,1,1,1631063820,1631063820,46788.0,46819.0,46788.0,46814.5,46716.770833333336,46901.99166666667,46873.875,46792.7,46810.607268232336,-17.907268232338538,-7.120776857722376
172,11824807,BTCUSDT,1,1,1631063880,1631063880,46814.5,46817.5,46789.0,46817.5,46718.708333333336,46905.38333333333,46863.4,46799.7,46819.689695463174,-19.98969546317676,-17.907268232338538
173,11824839,BTCUSDT,1,1,1631063940,1631063940,46817.5,46884.0,46817.5,46866.0,46720.58125,46910.3,46855.1,46818.8,46856.73141161149,-37.93141161148378,-19.98969546317676
174,11824871,BTCUSDT,1,1,1631064000,1631064000,46866.0,46882.5,46853.0,46882.0,46722.05416666667,46914.74166666667,46846.225,46833.6,46882.50093837795,-48.90093837794848,-37.93141161148378
175,11824921,BTCUSDT,1,1,1631064060,1631064060,46882.0,46882.0,46833.0,46833.0,46723.71666666667,46917.4,46836.475,46842.6,46856.638422892625,-14.03842289262684,-48.90093837794848
176,11824962,BTCUSDT,1,1,1631064120,1631064120,46833.0,46833.0,46800.5,46800.5,46725.47708333333,46918.64166666667,46827.875,46839.8,46820.214531388396,19.58546861160721,-14.03842289262684
177,11824987,BTCUSDT,1,1,1631064180,1631064180,46800.5,46869.0,46800.5,46865.5,46727.708333333336,46920.683333333334,46825.65,46849.4,46849.55959177274,-0.159591772739077,19.58546861160721
178,11825018,BTCUSDT,1,1,1631064240,1631064240,46865.5,46865.5,46825.0,46825.0,46729.854166666664,46921.53333333333,46821.55,46841.2,46833.98526699577,7.214733004228037,-0.159591772739077
179,11825084,BTCUSDT,1,1,1631064300,1631064300,46825.0,46825.5,46718.5,46719.0,46731.6,46920.76666666667,46813.5,46808.6,46752.21390240965,56.38609759035171,7.214733004228037
180,11825104,BTCUSDT,1,1,1631064360,1631064360,46719.0,46794.0,46719.0,46794.0,46734.075,46920.39166666667,46811.325,46800.8,46770.68732786868,30.112672131319414,56.38609759035171
181,11825158,BTCUSDT,1,1,1631064420,1631064420,46794.0,46823.0,46793.5,46818.0,46736.4375,46920.39166666667,46809.525,46804.3,46798.492494597325,5.807505402677634,30.112672131319414
182,11825186,BTCUSDT,1,1,1631064480,1631064480,46818.0,46830.0,46818.0,46830.0,46738.85,46920.058333333334,46809.375,46797.2,46820.35415275043,-23.154152750430512,5.807505402677634
183,11825213,BTCUSDT,1,1,1631064540,1631064540,46830.0,46861.0,46806.5,46827.5,46741.425,46919.425,46808.875,46797.7,46828.05159503585,-30.351595035856008,-23.154152750430512
184,11825255,BTCUSDT,1,1,1631064600,1631064600,46827.5,46853.5,46827.0,46853.5,46743.52916666667,46918.416666666664,46812.875,46824.6,46848.943577396276,-24.343577396277396,-30.351595035856008
185,11825361,BTCUSDT,1,1,1631064660,1631064660,46853.5,46931.0,46853.5,46900.0,46745.75625,46917.558333333334,46818.875,46845.8,46889.66403630042,-43.864036300416046,-24.343577396277396
186,11825380,BTCUSDT,1,1,1631064720,1631064720,46900.0,46942.0,46900.0,46936.0,46747.725,46916.183333333334,46826.55,46869.4,46930.75192349049,-61.35192349048884,-43.864036300416046
187,11825430,BTCUSDT,1,1,1631064780,1631064780,46936.0,46936.5,46903.5,46936.0,46749.69375,46916.55,46834.225,46890.6,46945.49063632747,-54.89063632747275,-61.35192349048884
188,11825463,BTCUSDT,1,1,1631064840,1631064840,46936.0,46962.5,46927.5,46960.0,46751.552083333336,46914.825,46843.7,46917.1,46965.13842246038,-48.03842246038403,-54.89063632747275
189,11825497,BTCUSDT,1,1,1631064900,1631064900,46960.0,47025.0,46960.0,47000.5,46753.520833333336,46914.0,46853.325,46946.5,46998.78989974054,-52.28989974054275,-48.03842246038403
190,11825547,BTCUSDT,1,1,1631064960,1631064960,47000.5,47003.0,46969.0,46975.5,46755.60208333333,46914.225,46862.7,46961.6,46992.33690622353,-30.73690622353024,-52.28989974054275
191,11825586,BTCUSDT,1,1,1631065020,1631065020,46975.5,46975.5,46951.0,46965.5,46758.09583333333,46914.65,46870.25,46967.5,46979.124589818304,-11.62458981830423,-30.73690622353024
192,11825615,BTCUSDT,1,1,1631065080,1631065080,46965.5,47022.5,46965.5,47012.0,46761.6,46916.083333333336,46879.975,46982.7,47003.99697866908,-21.296978669081,-11.62458981830423
193,11825655,BTCUSDT,1,1,1631065140,1631065140,47012.0,47012.5,46969.5,46981.5,46764.65,46916.958333333336,46885.75,46987.0,46991.87210609113,-4.872106091126625,-21.296978669081
194,11825710,BTCUSDT,1,1,1631065200,1631065200,46981.5,46985.0,46950.0,46950.0,46767.56458333333,46917.458333333336,46889.15,46976.9,46962.93330427332,13.966695726681792,-4.872106091126625
195,11825739,BTCUSDT,1,1,1631065260,1631065260,46950.0,46950.5,46934.0,46934.0,46770.7625,46917.275,46894.2,46968.6,46938.77697929006,29.823020709940465,13.966695726681792
196,11825778,BTCUSDT,1,1,1631065320,1631065320,46934.0,46976.0,46934.0,46976.0,46773.395833333336,46917.291666666664,46902.975,46970.7,46958.79017690936,11.909823090638383,29.823020709940465
197,11825812,BTCUSDT,1,1,1631065380,1631065380,46976.0,47040.0,46976.0,47040.0,46776.270833333336,46917.958333333336,46911.7,46976.3,47013.709804920385,-37.40980492038216,11.909823090638383
198,11825838,BTCUSDT,1,1,1631065440,1631065440,47040.0,47091.0,47020.5,47065.5,46779.7375,46918.666666666664,46923.725,46993.1,47055.207367825315,-62.10736782531603,-37.40980492038216
199,11825912,BTCUSDT,1,1,1631065500,1631065500,47065.5,47066.0,47020.0,47020.5,46782.322916666664,46918.575,46938.8,47007.2,47039.35060372995,-32.15060372995504,-62.10736782531603
0,11825955,BTCUSDT,1,1,1631065560,1631065560,47020.5,47020.5,46996.5,46999.5,46784.833333333336,46918.325,46949.075,47020.3,47015.13502959512,5.164970404883206,-32.15060372995504
1,11825982,BTCUSDT,1,1,1631065620,1631065620,46999.5,47006.0,46951.0,46982.0,46787.31875,46918.208333333336,46957.275,47021.5,46991.16032616524,30.339673834758287,5.164970404883206
2,11826009,BTCUSDT,1,1,1631065680,1631065680,46982.0,47009.5,46982.0,47009.5,46789.847916666666,46918.84166666667,46966.25,47015.4,47000.263013975484,15.136986024517682,30.339673834758287
3,11826055,BTCUSDT,1,1,1631065740,1631065740,47009.5,47026.0,47009.5,47026.0,46792.3125,46919.26666666667,46976.175,47007.5,47016.537453684745,-9.037453684744833,15.136986024517682
4,11826094,BTCUSDT,1,1,1631065800,1631065800,47026.0,47026.0,47024.5,47024.5,46794.95625,46919.46666666667,46984.725,47008.3,47022.67913352523,-14.37913352522446,-9.037453684744833
5,11826129,BTCUSDT,1,1,1631065860,1631065860,47024.5,47025.0,47000.0,47000.5,46797.7375,46919.25,46989.75,47008.5,47008.07144405611,0.42855594388674945,-14.37913352522446
6,11826183,BTCUSDT,1,1,1631065920,1631065920,47000.5,47000.5,46968.5,46968.5,46800.5875,46918.48333333333,46991.375,47005.8,46978.97069635556,26.829303644444735,0.42855594388674945
7,11826213,BTCUSDT,1,1,1631065980,1631065980,46968.5,47009.0,46968.5,47008.5,46803.2375,46918.375,46995.0,47005.6,46995.10291427341,10.497085726587102,26.829303644444735
8,11826240,BTCUSDT,1,1,1631066040,1631066040,47008.5,47013.5,47008.5,47013.5,46805.82708333333,46917.13333333333,46997.675,47003.1,47006.69199460786,-3.5919946078647627,10.497085726587102
9,11826287,BTCUSDT,1,1,1631066100,1631066100,47013.5,47021.0,47008.5,47021.0,46808.72708333333,46916.933333333334,46998.7,47002.4,47017.238087623235,-14.83808762323315,-3.5919946078647627
10,11826335,BTCUSDT,1,1,1631066160,1631066160,47021.0,47021.0,46969.5,47000.0,46811.714583333334,46915.96666666667,46999.925,47002.3,47006.76919407255,-4.469194072546088,-14.83808762323315
11,11826371,BTCUSDT,1,1,1631066220,1631066220,47000.0,47080.0,47000.0,47080.0,46814.57916666667,46916.59166666667,47005.65,47024.6,47058.16671416084,-33.56671416084282,-4.469194072546088
12,11826409,BTCUSDT,1,1,1631066280,1631066280,47080.0,47145.0,47079.5,47145.0,46817.277083333334,46918.558333333334,47012.3,47051.9,47125.56356589113,-73.66356589112547,-33.56671416084282
13,11826440,BTCUSDT,1,1,1631066340,1631066340,47145.0,47175.0,47136.0,47170.5,46819.86666666667,46920.86666666667,47021.75,47083.3,47170.00312595965,-86.70312595964788,-73.66356589112547
14,11826500,BTCUSDT,1,1,1631066400,1631066400,47170.5,47170.5,47080.0,47145.0,46822.77291666667,46922.291666666664,47031.5,47108.1,47166.85978307513,-58.75978307513287,-86.70312595964788
15,11826633,BTCUSDT,1,1,1631066460,1631066460,47145.0,47147.0,47128.5,47129.0,46825.68541666667,46923.975,47041.25,47133.9,47149.69719550509,-15.797195505088894,-58.75978307513287
16,11826658,BTCUSDT,1,1,1631066520,1631066520,47129.0,47200.0,47128.5,47200.0,46829.2625,46927.76666666667,47052.45,47157.9,47189.137828675855,-31.23782867585396,-15.797195505088894
17,11826695,BTCUSDT,1,1,1631066580,1631066580,47200.0,47250.0,47199.5,47218.5,46832.85208333333,46932.90833333333,47061.375,47172.6,47216.98970277459,-44.38970277459157,-31.23782867585396
18,11826735,BTCUSDT,1,1,1631066640,1631066640,47218.5,47250.0,47218.5,47249.5,46836.01875,46938.61666666667,47070.575,47188.4,47247.83554376062,-59.43554376062093,-44.38970277459157
19,11826758,BTCUSDT,1,1,1631066700,1631066700,47249.5,47250.0,47230.5,47230.5,46838.8625,46944.458333333336,47081.075,47205.5,47244.4849145406,-38.98491454059695,-59.43554376062093
20,11826831,BTCUSDT,1,1,1631066760,1631066760,47230.5,47231.0,47182.0,47187.5,46841.69375,46950.291666666664,47090.475,47217.2,47209.53790488913,7.662095110870723,-38.98491454059695
21,11826860,BTCUSDT,1,1,1631066820,1631066820,47187.5,47187.5,47164.5,47164.5,46843.99166666667,46955.46666666667,47099.6,47210.1,47176.39904780133,33.700952198669256,7.662095110870723
22,11826887,BTCUSDT,1,1,1631066880,1631066880,47164.5,47179.0,47164.5,47179.0,46846.447916666664,46961.23333333333,47108.075,47202.2,47172.372715614394,29.82728438560298,33.700952198669256
23,11826933,BTCUSDT,1,1,1631066940,1631066940,47179.0,47188.5,47178.5,47188.5,46848.6875,46967.083333333336,47116.2,47190.0,47178.50237634974,11.49762365026254,29.82728438560298
24,11826990,BTCUSDT,1,1,1631067000,1631067000,47188.5,47191.0,47170.5,47171.0,46850.84375,46973.708333333336,47123.525,47178.1,47169.88529419174,8.21470580825553,11.49762365026254
25,11827011,BTCUSDT,1,1,1631067060,1631067060,47171.0,47237.5,47170.5,47187.5,46852.78125,46980.5,47132.875,47178.1,47178.563039358465,-0.4630393584666308,8.21470580825553
26,11827044,BTCUSDT,1,1,1631067120,1631067120,47187.5,47213.0,47187.0,47212.5,46855.0125,46987.666666666664,47145.075,47187.7,47200.70564982418,-13.00564982418291,-0.4630393584666308
27,11827086,BTCUSDT,1,1,1631067180,1631067180,47212.5,47229.5,47212.5,47212.5,46857.46666666667,46994.833333333336,47155.275,47194.4,47210.422889893875,-16.02288989387307,-13.00564982418291
28,11827108,BTCUSDT,1,1,1631067240,1631067240,47212.5,47264.0,47212.5,47264.0,46860.041666666664,47003.058333333334,47167.8,47209.5,47250.25692501729,-40.75692501728918,-16.02288989387307
29,11827177,BTCUSDT,1,1,1631067300,1631067300,47264.0,47330.0,47236.5,47236.5,46862.725,47010.2,47178.575,47222.6,47246.95537456844,-24.35537456844031,-40.75692501728918
30,11827237,BTCUSDT,1,1,1631067360,1631067360,47236.5,47250.0,47236.5,47250.0,46865.61041666667,47017.9,47191.075,47235.1,47253.063853526786,-17.963853526787716,-24.35537456844031
31,11827264,BTCUSDT,1,1,1631067420,1631067420,47250.0,47253.0,47227.5,47227.5,46868.36666666667,47024.78333333333,47198.45,47238.1,47238.43000022675,-0.3300002267496893,-17.963853526787716
32,11827305,BTCUSDT,1,1,1631067480,1631067480,47227.5,47249.5,47209.0,47244.0,46870.84166666667,47031.89166666667,47203.4,47244.4,47242.650528956554,1.7494710434475564,-0.3300002267496893
33,11827336,BTCUSDT,1,1,1631067540,1631067540,47244.0,47249.0,47218.0,47229.0,46872.46041666667,47037.941666666666,47206.325,47237.4,47233.524421618735,3.8755783812666778,1.7494710434475564
34,11827368,BTCUSDT,1,1,1631067600,1631067600,47229.0,47312.5,47229.0,47299.0,46874.51875,47044.89166666667,47214.025,47249.9,47278.56813802922,-28.668138029221154,3.8755783812666778
35,11827432,BTCUSDT,1,1,1631067660,1631067660,47299.0,47299.5,47249.0,47270.5,46876.68541666667,47052.183333333334,47221.1,47254.0,47277.57424099837,-23.57424099837226,-28.668138029221154
36,11827462,BTCUSDT,1,1,1631067720,1631067720,47270.5,47279.0,47249.0,47249.5,46878.354166666664,47059.666666666664,47223.575,47258.4,47260.82412658557,-2.4241265855671372,-23.57424099837226
37,11827487,BTCUSDT,1,1,1631067780,1631067780,47249.5,47249.5,47220.0,47233.0,46879.84583333333,47065.791666666664,47224.3,47256.2,47241.050935700485,15.149064299512247,-2.4241265855671372
38,11827529,BTCUSDT,1,1,1631067840,1631067840,47233.0,47233.0,47220.0,47220.0,46881.20208333333,47072.375,47222.825,47254.4,47223.39540365676,31.004596343242156,15.149064299512247
39,11827574,BTCUSDT,1,1,1631067900,1631067900,47220.0,47223.0,47220.0,47223.0,46882.78125,47080.775,47222.45,47239.2,47218.70781944192,20.492180558074324,31.004596343242156
40,11827614,BTCUSDT,1,1,1631067960,1631067960,47223.0,47223.0,47202.0,47205.0,46884.38125,47087.625,47223.325,47226.1,47205.23685940093,20.863140599067265,20.492180558074324
41,11827649,BTCUSDT,1,1,1631068020,1631068020,47205.0,47205.5,47170.5,47180.0,46885.76458333333,47093.65833333333,47224.1,47212.2,47183.0545235924,29.145476407597016,20.863140599067265
42,11827689,BTCUSDT,1,1,1631068080,1631068080,47180.0,47180.0,47179.5,47180.0,46887.1375,47099.49166666667,47224.15,47201.6,47175.03999596634,26.560004033657606,29.145476407597016
43,11827713,BTCUSDT,1,1,1631068140,1631068140,47180.0,47279.0,47179.5,47279.0,46888.69375,47107.01666666667,47228.675,47213.4,47243.151548446804,-29.75154844680219,26.560004033657606
44,11827771,BTCUSDT,1,1,1631068200,1631068200,47279.0,47280.0,47187.5,47187.5,46889.93541666667,47112.583333333336,47229.5,47206.3,47209.09925741028,-2.799257410275459,-29.75154844680219
45,11827864,BTCUSDT,1,1,1631068260,1631068260,47187.5,47188.0,47134.0,47148.5,46891.15416666667,47116.725,47227.55,47195.0,47166.02681940008,28.973180599918123,-2.799257410275459
46,11827885,BTCUSDT,1,1,1631068320,1631068320,47148.5,47150.0,47134.0,47138.0,46892.25208333333,47120.09166666667,47223.825,47186.6,47140.74397660769,45.85602339230536,28.973180599918123
47,11827926,BTCUSDT,1,1,1631068380,1631068380,47138.0,47170.0,47138.0,47144.0,46893.53333333333,47123.558333333334,47220.4,47179.4,47136.07419621092,43.3258037890846,45.85602339230536
48,11827964,BTCUSDT,1,1,1631068440,1631068440,47144.0,47144.5,47140.0,47140.5,46894.504166666666,47126.566666666666,47214.225,47151.7,47133.8865923227,17.813407677298528,43.3258037890846
49,11828011,BTCUSDT,1,1,1631068500,1631068500,47140.5,47140.5,47088.0,47088.5,46895.5125,47128.03333333333,47206.825,47131.9,47098.20950869244,33.69049130756321,17.813407677298528
50,11828060,BTCUSDT,1,1,1631068560,1631068560,47088.5,47125.0,47088.0,47098.0,46896.56041666667,47130.075,47199.225,47121.8,47091.29591538745,30.504084612555744,33.69049130756321
51,11828091,BTCUSDT,1,1,1631068620,1631068620,47098.0,47114.0,47090.0,47090.5,46897.96041666667,47132.15833333333,47192.375,47112.3,47085.445550243516,26.854449756487156,30.504084612555744
52,11828115,BTCUSDT,1,1,1631068680,1631068680,47090.5,47090.5,47090.0,47090.0,46899.18958333333,47133.458333333336,47184.675,47101.5,47084.59566032377,16.90433967622812,26.854449756487156
53,11828154,BTCUSDT,1,1,1631068740,1631068740,47090.0,47122.5,47090.0,47096.5,46900.4875,47135.375,47178.05,47092.7,47090.444191548806,2.2558084511911147,16.90433967622812
54,11828210,BTCUSDT,1,1,1631068800,1631068800,47096.5,47098.0,47096.5,47098.0,46901.777083333334,47137.84166666667,47168.0,47094.6,47095.15211014546,-0.5521101454578456,2.2558084511911147
55,11828237,BTCUSDT,1,1,1631068860,1631068860,47098.0,47110.0,47097.0,47110.0,46903.21041666667,47140.775,47159.975,47097.0,47106.184753136564,-9.184753136563813,-0.5521101454578456
56,11828280,BTCUSDT,1,1,1631068920,1631068920,47110.0,47122.5,47109.5,47114.0,46904.385416666664,47143.075,47153.2,47101.7,47113.85386061217,-12.153860612175777,-9.184753136563813
57,11828314,BTCUSDT,1,1,1631068980,1631068980,47114.0,47143.0,47114.0,47141.5,46905.67083333333,47144.76666666667,47148.625,47112.0,47136.11756449279,-24.117564492793463,-12.153860612175777
58,11828338,BTCUSDT,1,1,1631069040,1631069040,47141.5,47141.5,47121.5,47122.0,46906.833333333336,47145.708333333336,47143.725,47117.1,47131.18842687647,-14.088426876471203,-24.117564492793463
59,11828428,BTCUSDT,1,1,1631069100,1631069100,47122.0,47170.0,47121.5,47170.0,46908.2,47148.2,47141.075,47131.5,47161.58420794393,-30.084207943931688,-14.088426876471203
60,11828461,BTCUSDT,1,1,1631069160,1631069160,47170.0,47200.0,47119.0,47119.0,46909.575,47150.191666666666,47136.775,47133.3,47137.65571768006,-4.355717680060479,-30.084207943931688
61,11828489,BTCUSDT,1,1,1631069220,1631069220,47119.0,47119.5,47073.0,47088.0,46910.8375,47151.958333333336,47132.175,47128.1,47103.995729027876,24.104270972122322,-4.355717680060479
62,11828507,BTCUSDT,1,1,1631069280,1631069280,47088.0,47107.0,47087.5,47094.5,46912.13958333333,47153.375,47127.9,47118.7,47093.93841461392,24.76158538607706,24.104270972122322
63,11828564,BTCUSDT,1,1,1631069340,1631069340,47094.5,47130.0,47094.5,47130.0,46913.39166666667,47155.10833333333,47120.45,47120.3,47115.595329095835,4.70467090416787,24.76158538607706
64,11828612,BTCUSDT,1,1,1631069400,1631069400,47130.0,47134.0,47101.0,47101.0,46914.70416666667,47156.38333333333,47116.125,47106.5,47105.382617677686,1.11738232231437,4.70467090416787
65,11828658,BTCUSDT,1,1,1631069460,1631069460,47101.0,47101.5,47101.0,47101.5,46915.89166666667,47158.066666666666,47113.775,47103.0,47101.45321570581,1.5467842941870913,1.11738232231437
66,11828688,BTCUSDT,1,1,1631069520,1631069520,47101.5,47106.0,47101.5,47105.5,46917.1625,47160.35,47112.15,47106.5,47102.99859424012,3.501405759881891,1.5467842941870913
67,11828714,BTCUSDT,1,1,1631069580,1631069580,47105.5,47106.0,47084.0,47084.0,46918.31875,47161.60833333333,47109.15,47104.4,47088.95071351773,15.449286482275056,3.501405759881891
68,11828757,BTCUSDT,1,1,1631069640,1631069640,47084.0,47084.5,47080.0,47080.0,46919.19375,47162.71666666667,47106.125,47094.4,47080.48203196149,13.917968038513209,15.449286482275056
